2018-09-21 15:15:28,085 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=17389315-69b3-46c8-87e3-33af2a5d98ce
   at System.Reflection.RuntimeAssembly.nLoadFile(String path, Evidence evidence)
   at System.Reflection.Assembly.LoadFile(String path)
   at Photon.Hive.Plugin.PluginManager.SetupPluginManager(String path, String typeName, Dictionary`2 config) in d:\dev\photon-socketserver-sdk_cloud\src-server\Hive\PhotonHive\Plugin\PluginManager.cs:line 296
2018-09-22 00:00:32,716 [26] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-22 00:00:32,729 [26] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-22 00:00:32,745 [26] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-22 00:00:32,764 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-22 00:00:32,777 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-22 00:00:32,790 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-22 00:00:32,805 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-22 00:00:32,819 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-22 00:00:32,833 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-22 00:00:32,845 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-22 00:00:32,858 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-22 00:00:32,874 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-22 00:00:32,887 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-22 00:00:32,902 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-22 00:00:32,914 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-22 00:00:32,927 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-22 00:00:32,940 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-22 00:00:32,960 [26] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-22 00:00:32,982 [26] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-22 00:00:32,996 [26] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-22 00:00:33,015 [26] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-22 00:00:33,033 [26] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=e999ed47-3f30-4af9-acf7-e9e2df46e2e1
2018-09-22 00:00:33,064 [26] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-22 00:00:33,083 [26] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-22 00:00:33,094 [26] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=bff06362-31bb-48a0-a776-d255f3d95d39
2018-09-22 00:00:33,102 [26] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-22 00:00:33,104 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=bff06362-31bb-48a0-a776-d255f3d95d39
2018-09-22 00:00:33,115 [26] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=bff06362-31bb-48a0-a776-d255f3d95d39
2018-09-22 00:00:33,128 [26] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-22 00:00:33,147 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-22 00:00:33,154 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-22 00:00:33,161 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID e999ed47-3f30-4af9-acf7-e9e2df46e2e1, Hostname localhost, IPv6Address 
2018-09-22 00:00:33,184 [23] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=e999ed47-3f30-4af9-acf7-e9e2df46e2e1
2018-09-22 00:00:42,475 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=e999ed47-3f30-4af9-acf7-e9e2df46e2e1
2018-09-22 00:00:42,482 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-22 00:00:42,484 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=3, reason=ManagedDisconnect, detail=), serverId=e999ed47-3f30-4af9-acf7-e9e2df46e2e1
2018-09-22 00:00:42,512 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=e999ed47-3f30-4af9-acf7-e9e2df46e2e1
2018-09-22 00:00:42,518 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-22 00:01:26,105 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=aadb426f-2e0c-43cb-a857-a58eefb33f67
2018-09-22 00:01:26,130 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=UpdateGameState
2018-09-22 00:01:26,167 [1] ERROR Photon.Hive.Plugin.PluginManager - Got Exception during either loading of assembly D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\UpdateGameState\\bin\CardGamePlugins.dll or type CardGamePlugins.PluginFactory.
Exception System.IO.FileNotFoundException: The system cannot find the file specified. (Exception from HRESULT: 0x80070002)
   at System.Reflection.RuntimeAssembly.nLoadFile(String path, Evidence evidence)
   at System.Reflection.Assembly.LoadFile(String path)
   at Photon.Hive.Plugin.PluginManager.SetupPluginManager(String path, String typeName, Dictionary`2 config) in d:\dev\photon-socketserver-sdk_cloud\src-server\Hive\PhotonHive\Plugin\PluginManager.cs:line 296
2018-09-22 00:01:26,647 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-22 00:01:26,661 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-22 00:01:26,678 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-22 00:01:26,704 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-22 00:01:26,718 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-22 00:01:26,737 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-22 00:01:26,751 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-22 00:01:26,764 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-22 00:01:26,779 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-22 00:01:26,797 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-22 00:01:26,810 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-22 00:01:26,828 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-22 00:01:26,843 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-22 00:01:26,859 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-22 00:01:26,873 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-22 00:01:26,888 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-22 00:01:26,902 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-22 00:01:26,925 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-22 00:01:26,945 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-22 00:01:26,966 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-22 00:01:26,980 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-22 00:01:27,003 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=aadb426f-2e0c-43cb-a857-a58eefb33f67
2018-09-22 00:01:27,031 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-22 00:01:27,049 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-22 00:01:27,979 [10] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-22 00:01:27,987 [10] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-22 00:01:27,999 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID aadb426f-2e0c-43cb-a857-a58eefb33f67, Hostname localhost, IPv6Address 
2018-09-22 00:01:28,056 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=aadb426f-2e0c-43cb-a857-a58eefb33f67
2018-09-22 00:01:29,610 [12] ERROR Photon.Hive.HiveHostGame - Game bdb47387-fdb6-4f0f-b083-547157ed5626 is created with ErrorPlugin. message:PluginManager initialization failed.
2018-09-22 00:01:29,635 [12] WARN  Photon.Hive.HiveHostGame - Game 'bdb47387-fdb6-4f0f-b083-547157ed5626' userId '64393d61-5583-4841-8979-12db0934a1e8-1' failed to create game. msg:Plugin Mismatch requested='CardGamePlugins' got ErrorPlugin with message:'PluginManager initialization failed.' -- peer:GameClientPeer: PID 2, IsConnected: False, IsDisposed: True, Last Activity: Operation 227 at UTC 9/21/2018 10:01:29 PM in Room , IP 127.0.0.1:0, 
2018-09-22 00:03:48,299 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=aadb426f-2e0c-43cb-a857-a58eefb33f67
2018-09-22 00:03:48,306 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-22 00:03:48,307 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=aadb426f-2e0c-43cb-a857-a58eefb33f67
2018-09-22 00:03:48,343 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=aadb426f-2e0c-43cb-a857-a58eefb33f67
2018-09-22 00:03:48,350 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-22 00:04:42,724 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=fff69d96-ffd9-41cb-b91e-e3f3273f605d
2018-09-22 00:04:42,746 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=CardGamePlugins
2018-09-22 00:04:42,803 [1] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=CardGamePlugins, Version=1.0.0.0, Culture=, PublicKey token=, Path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-22 00:04:42,810 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-22 00:04:42,817 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.0.15.11060, Culture=, PublicKey token=, Path=
2018-09-22 00:04:42,823 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type CardGamePlugins.PluginFactory from assembly CardGamePlugins, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null was successfuly created
2018-09-22 00:04:42,829 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.0.15.11060) is setup. type=CardGamePlugins.PluginFactory;path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll;version=1.0.15.11060
2018-09-22 00:04:43,305 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-22 00:04:43,312 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-22 00:04:43,322 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-22 00:04:43,336 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-22 00:04:43,342 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-22 00:04:43,349 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-22 00:04:43,356 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-22 00:04:43,363 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-22 00:04:43,371 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-22 00:04:43,378 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-22 00:04:43,386 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-22 00:04:43,393 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-22 00:04:43,399 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-22 00:04:43,407 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-22 00:04:43,414 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-22 00:04:43,420 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-22 00:04:43,427 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-22 00:04:43,439 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-22 00:04:43,451 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-22 00:04:43,460 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-22 00:04:43,467 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-22 00:04:43,481 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=fff69d96-ffd9-41cb-b91e-e3f3273f605d
2018-09-22 00:04:43,502 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-22 00:04:43,514 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-22 00:04:44,434 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-22 00:04:44,445 [11] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-22 00:04:44,459 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID fff69d96-ffd9-41cb-b91e-e3f3273f605d, Hostname localhost, IPv6Address 
2018-09-22 00:04:44,517 [14] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=fff69d96-ffd9-41cb-b91e-e3f3273f605d
2018-09-22 00:04:46,136 [11] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:CardGamePlugins.PluginFactory, path:D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-22 00:04:46,164 [11] WARN  Photon.Hive.HiveHostGame - Game 'f17f2f4b-9a21-4a7e-9509-eef0ac976095' userId '39fdebff-8812-4881-b791-05b961727839-1' failed to create game. msg:Plugin Mismatch requested='CardGamePlugins' got='UpdateGameState' -- peer:GameClientPeer: PID 2, IsConnected: False, IsDisposed: True, Last Activity: Operation 227 at UTC 9/21/2018 10:04:45 PM in Room , IP 127.0.0.1:0, 
2018-09-22 00:04:53,598 [14] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 36
2018-09-22 00:04:53,605 [14] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-09-22 00:05:57,703 [13] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:CardGamePlugins.PluginFactory, path:D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-22 00:07:34,484 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-09-22 00:07:34,497 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-09-22 00:11:18,031 [15] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:CardGamePlugins.PluginFactory, path:D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-22 00:13:01,597 [22] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:CardGamePlugins.PluginFactory, path:D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-22 00:13:01,702 [10] ERROR Photon.Hive.HiveGame.HiveHostGame.Plugin - UnhandledException:'Name:UpdateGameState, Version:1.0 AppId:48F7-9E5C-5882-E572-578B-3E25, AppVersion:'. Exception: System.NullReferenceException: Object reference not set to an instance of an object.
   at CardGamePlugins.UpdateGameState.OnRaiseEvent(IRaiseEventCallInfo info) in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\src-server\Plugins\CardGamePlugins\UpdateGameState.cs:line 27
   at Photon.Hive.Plugin.PluginBase.Photon.Hive.Plugin.IGamePlugin.OnRaiseEvent(IRaiseEventCallInfo info) in d:\dev\photon-socketserver-sdk_cloud\src-server\HivePlugin\PluginBase.cs:line 292
2018-09-22 00:14:01,701 [18] ERROR Photon.Hive.HiveGame.HiveHostGame.Plugin - UnhandledException:'Name:UpdateGameState, Version:1.0 AppId:48F7-9E5C-5882-E572-578B-3E25, AppVersion:'. Exception: System.NullReferenceException: Object reference not set to an instance of an object.
   at CardGamePlugins.UpdateGameState.OnRaiseEvent(IRaiseEventCallInfo info) in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\src-server\Plugins\CardGamePlugins\UpdateGameState.cs:line 27
   at Photon.Hive.Plugin.PluginBase.Photon.Hive.Plugin.IGamePlugin.OnRaiseEvent(IRaiseEventCallInfo info) in d:\dev\photon-socketserver-sdk_cloud\src-server\HivePlugin\PluginBase.cs:line 292
2018-09-22 00:51:42,797 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=fff69d96-ffd9-41cb-b91e-e3f3273f605d
2018-09-22 00:51:42,805 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-22 00:51:42,806 [6] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=fff69d96-ffd9-41cb-b91e-e3f3273f605d
2018-09-22 00:51:42,832 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=fff69d96-ffd9-41cb-b91e-e3f3273f605d
2018-09-22 00:51:42,839 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-22 00:52:02,735 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=6503456f-2e2f-40ba-960c-84d8c3a34cf4
2018-09-22 00:52:02,765 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=CardGamePlugins
2018-09-22 00:52:02,840 [1] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=CardGamePlugins, Version=1.0.0.0, Culture=, PublicKey token=, Path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-22 00:52:02,847 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-22 00:52:02,856 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.0.15.11060, Culture=, PublicKey token=, Path=
2018-09-22 00:52:02,865 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type CardGamePlugins.PluginFactory from assembly CardGamePlugins, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null was successfuly created
2018-09-22 00:52:02,874 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.0.15.11060) is setup. type=CardGamePlugins.PluginFactory;path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll;version=1.0.15.11060
2018-09-22 00:52:03,352 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-22 00:52:03,359 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-22 00:52:03,369 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-22 00:52:03,384 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-22 00:52:03,391 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-22 00:52:03,401 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-22 00:52:03,409 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-22 00:52:03,416 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-22 00:52:03,424 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-22 00:52:03,432 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-22 00:52:03,439 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-22 00:52:03,445 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-22 00:52:03,452 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-22 00:52:03,459 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
